id,timestamp,email,fullname,firstname,surname,friends,teachers
748,12:52:34 PM,sims.naima@madisonps.org,Naima Sims,Naima,Sims,Marco Fry|Tamia Nunez|Joanna Waters|Aarav Mcclain|Micheal Ellis,Mrs. Francis|Mrs. Conley|Mrs. Braun|Mr. Collins|Mr. Edwards
749,3:55:22 AM,case.julianne@madisonps.org,Julianne Case,Julianne,Case,Clara Vasquez|Kael Wiley|Zion Bird|Alannah Cantu|Odin Flowers,Mrs. Nixon|Mr. Lucero|Mrs. Braun|Mrs. Marquez|Mrs. Ferrell
750,5:22:38 AM,wright.angela@madisonps.org,Angela Wright,Angela,Wright,Roderick Gonzalez|Asia Liu|Raelynn Dennis|Amare Weiss|Kylan Wells,Mr. Schaefer|Mrs. Mcmillan|Mrs. Harvey|Mrs. Harvey|Mrs. Gutierrez
751,7:48:14 AM,fernandez.kaydence@madisonps.org,Kaydence Fernandez,Kaydence,Fernandez,Malakai Ochoa|Vicente Hawkins|Eva Stuart|Yamilet Rowe|Ingrid Cantu,Mr. Vasquez
752,2:35:09 AM,burgess.everett@madisonps.org,Everett Burgess,Everett,Burgess,Dax Ross,Mrs. Walton|Mrs. Rollins
753,12:57:53 PM,meza.ahmad@madisonps.org,Ahmad Meza,Ahmad,Meza,Penelope Valdez|Jayvon Finley,Mrs. Pollard|Mr. Vasquez|Mr. Lowe|Mr. Terrell|Mrs. Hammond
754,11:13:20 PM,nunez.gloria@madisonps.org,Gloria Nunez,Gloria,Nunez,Brycen Golden|Jaydon Andrade|Bennett Christian|Mattie Gallegos|Lydia Owens,Mrs. Oliver|Mrs. Pugh|Mr. Cook
755,8:35:40 PM,hardin.liberty@madisonps.org,Liberty Hardin,Liberty,Hardin,Hazel Wise|Vaughn Mckinney|Nikhil Madden|Mikaela Wade|Jagger Farrell,Mrs. Hickman|Mr. Farmer|Mrs. Oliver|Mr. Carey
756,2:25:38 AM,erickson.kaiden@madisonps.org,Kaiden Erickson,Kaiden,Erickson,Jane Logan|Willow Cordova|Odin Flowers,Mrs. Drake|Mr. Cabrera|Mrs. Francis
757,6:34:03 PM,morrow.bentley@madisonps.org,Bentley Morrow,Bentley,Morrow,Vance Sloan|Romeo Carrillo|Miriam Mills|Charlotte Burns,Mr. Marshall|Mrs. Reid|Mr. Cook
758,7:02:21 PM,stark.nicolas@madisonps.org,Nicolas Stark,Nicolas,Stark,Tanya Little|Dylan Hughes|Jaiden Arias|Cale Harrington|Naima Sims,Mr. Farmer|Mrs. Francis|Mrs. Costa|Mr. Rose
759,11:01:12 PM,foster.gavin@madisonps.org,Gavin Foster,Gavin,Foster,German Watkins|Deandre Vega|Amara Meadows|Calvin Wang|Alia Rowe,Mrs. Braun|Mr. Thompson|Mrs. Hahn
760,1:24:45 PM,clements.emiliano@madisonps.org,Emiliano Clements,Emiliano,Clements,Preston Kaufman|Mikaela Wade|Bradyn Meyers|Kristen Allison|Shayna Sexton,Mr. Miles|Mr. Merritt|Mrs. Harvey|Mr. Patrick|Mrs. Pugh
761,10:51:58 PM,wilson.tate@madisonps.org,Tate Wilson,Tate,Wilson,Teagan Bush|Kason Riggs|Adalyn Little|Andy Wiley|Ezequiel Lynn,Mrs. Chandler|Mr. Vazquez|Mr. Gonzales|Mrs. Wood|Mr. Vasquez
762,2:33:38 AM,farrell.jagger@madisonps.org,Jagger Farrell,Jagger,Farrell,Fletcher Hanna,Mr. King|Mr. Carey|Mrs. Braun|Mrs. Costa|Mr. Livingston
763,11:36:10 PM,poole.george@madisonps.org,George Poole,George,Poole,Joy Weiss|Kadence Lester,Mrs. Walton
764,12:40:16 PM,gallegos.mattie@madisonps.org,Mattie Gallegos,Mattie,Gallegos,Stanley Zavala|Elisa Castillo|Antony Combs|Bianca Roberson|Cassie Valentine,Mr. Mcguire|Mrs. Chang
765,1:54:19 AM,fitzgerald.cassandra@madisonps.org,Cassandra Fitzgerald,Cassandra,Fitzgerald,Madeleine Benson|Tatiana Sexton|Randy Huber|Cailyn Horton|Lesly Marsh,Mr. Cabrera|Mrs. Marquez|Mrs. Flynn|Mr. Dalton|Mrs. Lucas
766,12:07:44 AM,cline.charlotte@madisonps.org,Charlotte Cline,Charlotte,Cline,George Poole|Martha Harper|Tripp Ashley,Mrs. Conley|Mrs. Nixon|Mrs. Holt
767,7:49:32 PM,meyers.bradyn@madisonps.org,Bradyn Meyers,Bradyn,Meyers,Lydia Hutchinson|Deja Krueger|Dayton Allison|Lilia Strong,Mr. Mcguire|Mrs. Schaefer|Mrs. Rollins|Mrs. Rollins
768,12:55:54 AM,allison.kristen@madisonps.org,Kristen Allison,Kristen,Allison,Taylor Schwartz|Kymani Gilmore|Lucy Rojas|Joyce Hayes|Yadiel Roberson,Mrs. Ferrell|Mrs. Hunt|Mr. Gillespie
769,2:28:04 AM,welch.krish@madisonps.org,Krish Welch,Krish,Welch,Aliyah Newman|Billy Choi|Raina Cameron|Araceli Mooney|Braedon Madden,Mrs. Harvey|Mr. Mcguire|Mr. Miles
770,6:20:03 PM,french.carter@madisonps.org,Carter French,Carter,French,Christian Salazar|Cristofer Sloan|Alonzo Castillo|Van Washington|Tate Wilson,Mrs. Lam|Mrs. Hickman|Mr. Gibson|Mrs. Kane
771,10:01:21 AM,gilmore.kymani@madisonps.org,Kymani Gilmore,Kymani,Gilmore,Jason Lin|Tiffany Levine|Johnathan Cabrera|Malakai Ochoa|Harold Hancock,Mr. Huffman|Mr. Gonzales|Mrs. Costa
772,4:41:24 AM,ford.amber@madisonps.org,Amber Ford,Amber,Ford,Shirley Haas,Mr. Braun|Mrs. Wade|Mrs. Hahn|Mrs. Luna|Mr. Caldwell
773,11:24:16 PM,kerr.chad@madisonps.org,Chad Kerr,Chad,Kerr,Bradley Coffey|Ryan Solomon,Mr. Mcfarland|Mr. Lowe|Mr. Dorsey|Mrs. Lam|Mr. Roberts
774,9:01:50 AM,rodriguez.sofia@madisonps.org,Sofia Rodriguez,Sofia,Rodriguez,Tatum Gentry|Zachary Perry|Romeo Carrillo|Damion Stone|Mylie Gallegos,Mrs. Chang|Mr. Young|Mr. Dalton|Mr. Willis|Mr. Morrow
775,11:23:54 PM,parks.ace@madisonps.org,Ace Parks,Ace,Parks,Alena Christian|Tate Wilson|Nayeli Gibson|Princess Bell|Aracely Branch,Mr. Edwards
776,6:58:55 AM,nunez.caylee@madisonps.org,Caylee Nunez,Caylee,Nunez,Nicolas Booth|Joanna Waters|Abel Jacobs,Mrs. Reid|Mr. Hester
777,9:09:50 PM,pearson.mattie@madisonps.org,Mattie Pearson,Mattie,Pearson,Elias Lynn|Jorge Contreras|Mariam Cohen|Jaylynn Ponce,Mr. Frazier|Mr. Lucero|Mrs. Wood|Mrs. Wood|Mrs. Schaefer
778,7:02:48 PM,humphrey.halle@madisonps.org,Halle Humphrey,Halle,Humphrey,Wyatt Ware|Gilbert Mason|Marin Hensley|Savannah Spencer|Jaylin Hodge,Mr. Richmond|Mr. Thompson|Mr. Dorsey
779,4:15:31 AM,pearson.ali@madisonps.org,Ali Pearson,Ali,Pearson,Howard Lamb|Jacey Stout|Cynthia Porter|Giselle Decker|Charles Morrow,Mr. Gonzales|Mrs. Marquez|Mrs. Nixon|Mr. Reed
780,1:34:33 AM,tyler.leonidas@madisonps.org,Leonidas Tyler,Leonidas,Tyler,Easton Cochran|Nathaly Dean|Jorge Contreras|Nicolas Booth|Kasey Page,Mr. Huffman|Mr. Mcguire|Mrs. Chandler
781,3:27:26 AM,riddle.carissa@madisonps.org,Carissa Riddle,Carissa,Riddle,Hayley Mathis|Josiah Allen|Eric Cantrell|Keyon Chen|Carleigh Sparks,Mr. Cabrera|Mrs. Nixon|Mrs. Strong
782,1:03:46 AM,cannon.rashad@madisonps.org,Rashad Cannon,Rashad,Cannon,Leland Hutchinson,Mr. Roberts|Mrs. Chang|Mr. Collins|Mr. Lowe
783,5:21:41 PM,branch.aracely@madisonps.org,Aracely Branch,Aracely,Branch,Louis Walls|Alondra Boyle,Mrs. Hammond|Mr. Carey|Mr. Miles
784,10:35:08 PM,herrera.matias@madisonps.org,Matias Herrera,Matias,Herrera,Mariyah Rollins|Dayami Franco|Josh Trujillo|Zackery Young|Caitlyn Raymond,Mrs. Chang|Mrs. Pugh|Mrs. Chavez|Mrs. Parsons|Mr. Webb
785,9:14:16 AM,hendrix.cole@madisonps.org,Cole Hendrix,Cole,Hendrix,Izabelle Blake|Amelia Buckley|Dax Ross|Giada Gaines|Nigel Luna,Mr. Gonzales|Mrs. Savage|Mr. Richmond|Mr. Huffman|Mr. Schaefer
786,5:21:40 AM,galloway.zackery@madisonps.org,Zackery Galloway,Zackery,Galloway,Halle Green|Tessa Herman|Zackery Galloway,Mr. Montoya|Mr. Caldwell|Mrs. Maddox|Mrs. Mcmillan|Mrs. Strong
787,3:00:01 PM,pope.isla@madisonps.org,Isla Pope,Isla,Pope,Eric Cantrell|Evangeline Walsh|Annalise Hurley|Salma Barnes,Mr. Richmond
788,2:49:26 AM,barr.averi@madisonps.org,Averi Barr,Averi,Barr,Martha Harper|Nyasia Banks|Maren Montgomery|Jerimiah Newton|Kenya Collier,Mr. Livingston|Mr. Farmer
789,11:04:47 AM,sanchez.stephanie@madisonps.org,Stephanie Sanchez,Stephanie,Sanchez,Salma Barnes|Jaiden Arias|Jorden Roberts|Virginia Griffin|Serena Mullins,Mrs. Gutierrez|Mrs. Strong|Mr. Cabrera|Mrs. Walton|Mr. Figueroa
790,1:52:41 PM,lane.carlee@madisonps.org,Carlee Lane,Carlee,Lane,Serena Mullins|Rosemary Edwards|Joanna Wilkerson|Pamela Moyer|Pamela White,Mrs. Sanchez|Mrs. Lawson|Mrs. Wade
791,8:21:34 PM,christian.alena@madisonps.org,Alena Christian,Alena,Christian,Jolie Salas|Lawson Bray|Lucian Parsons|Khalil Wyatt|Joe Shea,Mr. Suarez|Mr. Braun|Mr. Figueroa|Mrs. Sanchez
792,9:31:00 AM,duarte.francis@madisonps.org,Francis Duarte,Francis,Duarte,Araceli Mooney,Mrs. Braun|Mrs. Bentley|Mr. Dorsey
793,3:42:51 PM,jimenez.izaiah@madisonps.org,Izaiah Jimenez,Izaiah,Jimenez,Taylor Mccullough|Jasmin Dillon,Mr. Livingston|Mr. Montoya|Mrs. Lawson
794,3:44:26 AM,villegas.chloe@madisonps.org,Chloe Villegas,Chloe,Villegas,Johan Carr|Kamila Bruce|Clarissa Bruce|Elena Pineda|Faith Torres,Mrs. Wade|Mr. Terrell|Mrs. Nixon|Mr. Rose
795,5:51:08 PM,beasley.sterling@madisonps.org,Sterling Beasley,Sterling,Beasley,Braelyn Melton|Carissa Riddle|Kayla Hood|Cortez Savage|Rocco Church,Mr. Gibson|Mrs. Conley|Mrs. Huynh
796,3:42:27 AM,arellano.jovani@madisonps.org,Jovani Arellano,Jovani,Arellano,Morgan Rangel|Ariana Trujillo|Alannah Cantu,Mrs. Francis|Mr. Frazier|Mrs. Pollard|Mr. Carey|Mrs. Oliver
797,11:18:25 PM,carson.jair@madisonps.org,Jair Carson,Jair,Carson,Stanley Zavala|Vicente Hull|Johan Friedman|Tommy Vega,Mr. Gonzales|Mr. Mcfarland|Mrs. Pugh|Mr. Roberts|Mr. Frazier
798,7:40:22 AM,greene.patience@madisonps.org,Patience Greene,Patience,Greene,Isiah Crawford|Andre Gilbert|Bailey Russell|Gauge David|Keon Stone,Mr. Hester|Mr. Webb|Mrs. Bentley|Mrs. Huynh|Mrs. Wade
799,11:40:45 AM,parrish.payton@madisonps.org,Payton Parrish,Payton,Parrish,Clara Vasquez|Aleena Watson|Matilda Hickman|Joe Spence|Hunter Mckenzie,Mrs. Savage
800,9:13:49 PM,arias.mylie@madisonps.org,Mylie Arias,Mylie,Arias,Andres Mendez|Jovanni Abbott|Moses Lambert|Amirah Liu|Kyla King,Mrs. Hammond|Mr. Vazquez
801,12:00:41 AM,perkins.aron@madisonps.org,Aron Perkins,Aron,Perkins,Clarissa Sanchez|Noah Buck|Jacob Neal|Dakota Patel|Jaiden Arias,Mrs. Chavez|Mr. Farmer|Mrs. Oliver|Mrs. Wood|Mr. Frazier
802,8:33:24 AM,harding.avah@madisonps.org,Avah Harding,Avah,Harding,Tessa Herman,Mr. Campbell|Mrs. Schaefer|Mrs. Schaefer
803,12:30:24 PM,velazquez.lana@madisonps.org,Lana Velazquez,Lana,Velazquez,Martha Harper|Derrick Bennett,Mr. Lowe|Mrs. Lam|Mr. Webb|Mr. Vasquez
804,1:08:15 AM,huerta.weston@madisonps.org,Weston Huerta,Weston,Huerta,Jakobe Andrade|Jessica Frank|Muhammad Bird|Javion Mack|Willow Franco,Mrs. Lam|Mr. Farmer|Mr. Vazquez
805,9:55:46 AM,riddle.noe@madisonps.org,Noe Riddle,Noe,Riddle,Elisa Castillo|Kael Shah|Leland Hutchinson|Malachi Owen|Jamison James,Mrs. Drake|Mr. Merritt|Mr. Lucero
806,8:19:28 PM,farrell.jaylyn@madisonps.org,Jaylyn Farrell,Jaylyn,Farrell,Javion Mack|Dereon Barrera|Kole Kemp,Mr. Merritt|Mrs. Parsons|Mr. Suarez|Mrs. Chang
807,8:27:10 AM,schmidt.tara@madisonps.org,Tara Schmidt,Tara,Schmidt,Tristan Duncan|Mattie Gallegos|Pedro Wheeler|Pedro Wheeler,Mr. Willis|Mrs. Wood|Mr. Kemp
808,12:13:37 AM,lynn.elias@madisonps.org,Elias Lynn,Elias,Lynn,Everett Burgess|Jasiah Moses|Jaydan Alvarez|Finley Coleman|Dayami Gray,Mr. Cook|Mr. Mcfarland|Mr. Dalton|Mr. Terrell|Mr. Patrick
809,4:06:09 AM,perez.sydnee@madisonps.org,Sydnee Perez,Sydnee,Perez,Easton Todd|Beau Camacho|Alexus Vaughn|Elise Herring|Eva Stuart,Mr. Gentry|Mrs. Gutierrez|Mr. Vasquez|Mrs. Pollard|Mr. Kemp
810,10:41:11 PM,martinez.lyla@madisonps.org,Lyla Martinez,Lyla,Martinez,Camryn Harrell|Pamela Arellano|Baylee Parsons|Easton Allison|Evangeline Walsh,Mr. Braun|Mr. Young|Mrs. Sanchez|Mr. Carey|Mrs. Chandler
811,6:59:10 AM,berry.frances@madisonps.org,Frances Berry,Frances,Berry,Jakob Orr|Joshua Ferrell|Daniela Jimenez|Alena Christian|Vance Sloan,Mrs. Mcmillan
812,2:06:15 AM,perry.zachary@madisonps.org,Zachary Perry,Zachary,Perry,Donna Andrews,Mr. Collins|Mr. Floyd
813,9:29:48 PM,roberts.jorden@madisonps.org,Jorden Roberts,Jorden,Roberts,Miah Vincent|Giselle Decker,Mr. Figueroa|Mr. Dorsey|Mrs. Wade|Mr. Rose|Mr. Lucero
814,9:28:07 AM,solomon.maurice@madisonps.org,Maurice Solomon,Maurice,Solomon,John Bernard|Mohammad Cook|Lucia Owens|Hunter Mckenzie|Taylor Mccullough,Mrs. Chandler|Mr. Gillespie|Mrs. Parsons
815,4:35:18 AM,marshall.jameson@madisonps.org,Jameson Marshall,Jameson,Marshall,Brooks Ford|Jordon Hodges|Lewis Hester|Toby Arias|Cassandra Fitzgerald,Mrs. Luna|Mr. Gonzales|Mr. Frazier|Mr. Carey
816,12:56:41 PM,hancock.harold@madisonps.org,Harold Hancock,Harold,Hancock,Mercedes Dominguez|Emelia Shields|Nasir Warren,Mrs. Hunt|Mrs. Hickman|Mrs. Hammond
817,1:45:19 AM,mcgrath.jayvon@madisonps.org,Jayvon Mcgrath,Jayvon,Mcgrath,Catherine Evans|Jocelyn Randolph|Marely Fuentes|Jenny Fischer,Mrs. Wade|Mr. Willis|Mrs. Nixon
818,12:04:16 PM,deleon.audrey@madisonps.org,Audrey Deleon,Audrey,Deleon,Kaiden Erickson|Shirley Haas|Benjamin Huff|Tyler Browning|Jaidyn Nolan,Mrs. Francis|Mr. Gillespie|Mrs. Marquez|Mrs. Lam
819,2:55:05 AM,cooley.elijah@madisonps.org,Elijah Cooley,Elijah,Cooley,Morgan Hanna|Trevin Steele|Jaylyn Farrell|Michaela Gibbs|Marcos Mills,Mrs. Nixon|Mrs. Huynh|Mr. Vazquez
820,5:42:33 PM,mata.jolie@madisonps.org,Jolie Mata,Jolie,Mata,Kole Kemp|Tyson Best|Danika Wiley|Yahir Hahn|Matthias Cline,Mr. Figueroa|Mrs. Holt|Mr. Young|Mrs. Blackburn|Mr. Lucero
821,3:48:53 PM,crane.alanna@madisonps.org,Alanna Crane,Alanna,Crane,Tyson Best|Urijah Wang|Jared Norman|Fletcher Hanna|Thalia Simpson,Mrs. Reid|Mr. Livingston|Mr. Gonzales|Mr. Figueroa|Mrs. Flynn
822,6:13:13 PM,strong.jaylyn@madisonps.org,Jaylyn Strong,Jaylyn,Strong,Quinton Ayers,Mrs. Velez|Mrs. Maddox|Mr. Livingston|Mr. Vazquez|Mrs. Chavez
823,9:38:34 AM,wyatt.khalil@madisonps.org,Khalil Wyatt,Khalil,Wyatt,Reina Moses|Karissa Wheeler,Mr. Cook
824,4:23:55 AM,salas.jolie@madisonps.org,Jolie Salas,Jolie,Salas,Marcel Pacheco|Fernanda Tucker|Kolton Olsen|Kassidy Levy|Patience Benton,Mrs. Flynn|Mrs. Lawson
825,11:27:13 AM,booker.paisley@madisonps.org,Paisley Booker,Paisley,Booker,Beau Camacho|Carissa Riddle|Claire Moreno|Ingrid Cantu|Jovanni Abbott,Mr. Mcguire|Mrs. Nixon|Mr. Graham|Mr. Carey|Mrs. Lucas
826,4:40:22 PM,ayers.danna@madisonps.org,Danna Ayers,Danna,Ayers,Kale Sampson|Jayvon Salazar|Amirah Cunningham,Mr. Gonzales|Mr. Gentry|Mr. Marshall
827,12:06:36 AM,garrison.calvin@madisonps.org,Calvin Garrison,Calvin,Garrison,Johnny Jackson|Ryan Solomon|Tara Richmond|Keyla Hopkins,Mrs. Bentley|Mr. Farmer|Mr. Gentry|Mrs. Hunt
828,11:27:46 AM,woods.seth@madisonps.org,Seth Woods,Seth,Woods,Scarlet Duke|Sofia Rodriguez|Myles Estes|Joslyn Mathews|Braedon Madden,Mr. Carey|Mr. Dorsey|Mr. Roberts
829,7:25:05 PM,gallegos.mylie@madisonps.org,Mylie Gallegos,Mylie,Gallegos,Kailee Flores|Elsa Stewart|Kiersten Joseph|Sofia Rodriguez|Tyson Best,Mrs. Savage|Mr. Merritt|Mrs. Flynn
830,5:09:30 AM,duke.jaquan@madisonps.org,Jaquan Duke,Jaquan,Duke,Vaughn Summers|Devin Henry|Monique Schwartz|Jalen Ortega|Pierce Lynch,Mr. Merritt|Mrs. Luna|Mrs. Lucas|Mr. Hester
831,4:00:41 PM,sloan.salvatore@madisonps.org,Salvatore Sloan,Salvatore,Sloan,Leonel Garrett|Grayson Summers|Katherine Allison|Javion Mack|Roderick Decker,Mr. Mcfarland|Mrs. Ferrell|Mrs. Conley
832,6:57:12 AM,roy.sienna@madisonps.org,Sienna Roy,Sienna,Roy,London Blankenship,Mrs. Mosley|Mrs. Lucas|Mrs. Pollard|Mr. Caldwell|Mrs. Harvey
833,6:19:27 PM,watson.robert@madisonps.org,Robert Watson,Robert,Watson,Caleb Singleton|Trevin Steele,Mrs. Harvey|Mr. Campbell|Mr. Hester|Mrs. Hahn|Mr. Gillespie
834,11:04:17 AM,underwood.gabrielle@madisonps.org,Gabrielle Underwood,Gabrielle,Underwood,Jayla Ayers|Clara Vasquez|Thalia Simpson|Alaina Rogers|Elijah Cooley,Mr. Reed|Mr. Graham|Mr. Edwards|Mr. Terrell|Mr. Richmond
835,11:26:56 PM,contreras.kamila@madisonps.org,Kamila Contreras,Kamila,Contreras,Ada Gaines|Caitlyn Raymond|Jameson Beasley|Elle Lindsey|Cloe Holden,Mr. Hester
836,7:18:41 PM,lindsey.julianne@madisonps.org,Julianne Lindsey,Julianne,Lindsey,Kaydence Fernandez|Harper Olsen|Clarissa Sanchez,Mr. Lucero|Mrs. Reid
837,5:50:07 AM,maynard.javier@madisonps.org,Javier Maynard,Javier,Maynard,Peyton Snyder|Halle Humphrey|Whitney Marshall|Kailee Flores,Mr. Caldwell|Mrs. Pugh|Mr. Mcfarland|Mr. Edwards|Mrs. Reid
838,7:37:26 PM,ellis.micheal@madisonps.org,Micheal Ellis,Micheal,Ellis,Nicolas Huff|Katelyn Benton|Noah Taylor|Damion Stone|Faith Stokes,Mrs. Pugh|Mr. Morrow|Mr. Caldwell
839,1:46:49 PM,montes.leila@madisonps.org,Leila Montes,Leila,Montes,Caitlyn Raymond|Ulises Mullen|Nicolas David|Johnathan Cabrera|Jocelynn Carney,Mrs. Costa|Mr. Graham|Mr. Hester|Mrs. Oliver
840,2:30:03 AM,benitez.conner@madisonps.org,Conner Benitez,Conner,Benitez,Lindsay Levine|Braedon Madden|Naima Sims|Lea Grimes|Melina Hammond,Mrs. Francis|Mr. Reed|Mrs. Hunt
841,5:18:03 PM,mills.marcos@madisonps.org,Marcos Mills,Marcos,Mills,Javion Weiss|Bryson Thornton|Jaydan Alvarez|Elise Miller|Jocelynn Gentry,Mr. Schaefer|Mrs. Chandler|Mr. Cook
842,2:16:44 PM,gray.everett@madisonps.org,Everett Gray,Everett,Gray,Angela Wright,Mr. Graham|Mrs. Wade|Mr. Mcguire|Mrs. Sanchez
843,5:16:40 PM,lawson.braeden@madisonps.org,Braeden Lawson,Braeden,Lawson,Kenny Dennis|Charlee Carney,Mrs. Hahn|Mr. Terrell|Mrs. Lam
844,4:21:45 PM,cowan.krystal@madisonps.org,Krystal Cowan,Krystal,Cowan,Jada Walls|Jordon Hodges|Isiah Crawford|Mylie Gallegos|Byron Woodard,Mr. Floyd|Mrs. Kane|Mrs. Luna|Mr. Frazier|Mr. Carey
845,11:19:16 PM,spence.joe@madisonps.org,Joe Spence,Joe,Spence,Scarlet Duke|Jenny Carson|Cortez Savage|Matthias Cline|Giselle Decker,Mrs. Harvey|Mr. Huffman|Mr. Schaefer|Mr. Young|Mr. Merritt
846,1:34:34 PM,vincent.kamron@madisonps.org,Kamron Vincent,Kamron,Vincent,Jakob Orr|Andres Duffy|Morgan Hanna,Mrs. Strong|Mrs. Wood|Mr. Carey|Mr. Roberts|Mr. Schaefer
847,1:06:09 PM,mullins.serena@madisonps.org,Serena Mullins,Serena,Mullins,Ace Parks|Lawson Wall|Stanley Zavala|Winston Vasquez,Mr. Gibson
848,2:34:30 PM,giles.roger@madisonps.org,Roger Giles,Roger,Giles,Mattie Gallegos|Clarissa Bruce|Braedon Madden|Junior Smith|Roman Shepard,Mr. Dalton|Mr. Lucero
849,11:15:23 AM,reed.isaiah@madisonps.org,Isaiah Reed,Isaiah,Reed,Dixie Levy|Tamia Campos|Saige Hansen|Hazel Morrison|Zion Hess,Mr. Kemp|Mr. Reed|Mr. Rose|Mrs. Ferrell|Mr. Merritt
850,6:41:37 AM,serrano.kristian@madisonps.org,Kristian Serrano,Kristian,Serrano,Elsa Stewart|Steven Mccarty|Deandre Vega|Haleigh Allen|Linda Hensley,Mr. Reed|Mrs. Wade|Mrs. Velez
851,10:49:21 PM,owen.malachi@madisonps.org,Malachi Owen,Malachi,Owen,Macy Cantrell|Jorden Roberts|Amaya Cuevas|Hope Fuentes|Averi Donovan,Mrs. Harvey|Mr. Patrick|Mr. Cook|Mr. Edwards
852,5:45:47 AM,decker.roderick@madisonps.org,Roderick Decker,Roderick,Decker,Brynlee Weeks,Mr. Graham|Mrs. Kane|Mr. Roberts
853,8:36:50 AM,browning.tyler@madisonps.org,Tyler Browning,Tyler,Browning,Nia Pacheco|June Lopez,Mr. Graham|Mrs. Drake|Mr. Caldwell
854,4:30:35 PM,simpson.thalia@madisonps.org,Thalia Simpson,Thalia,Simpson,Kaydence Fernandez|Tiffany Delacruz|Izabelle Blake|Mattie Gallegos|Dulce Osborn,Mr. Caldwell|Mrs. Parsons|Mrs. Walton|Mr. Lucero
855,12:15:47 AM,fox.kaley@madisonps.org,Kaley Fox,Kaley,Fox,Krystal Cowan|Devyn Fitzpatrick|Amara Meadows|Nigel Luna|Thalia Hunt,Mr. Montoya|Mrs. Marquez|Mr. Reed
856,12:07:11 PM,patrick.nathanael@madisonps.org,Nathanael Patrick,Nathanael,Patrick,Raelynn Dennis|Frida Whitaker|Lesly Marsh,Mrs. Chandler|Mrs. Hahn|Mr. Marshall|Mr. Farmer|Mr. Reed
857,12:33:23 PM,flowers.odin@madisonps.org,Odin Flowers,Odin,Flowers,Lennon Spence|Carleigh Espinoza|Keyon Wilkinson|Kenya Collier,Mr. Collins|Mr. Campbell|Mr. Morrow|Mr. Thompson|Mr. Collins
858,3:25:38 PM,middleton.taylor@madisonps.org,Taylor Middleton,Taylor,Middleton,Donna Andrews|Natalya Hickman|Paola Bartlett|Yadira Hodge|Ezekiel Mahoney,Mrs. Wood|Mrs. Hunt|Mrs. Francis|Mrs. Francis|Mr. Montoya
859,3:50:36 AM,mcguire.rodney@madisonps.org,Rodney Mcguire,Rodney,Mcguire,Penelope Valdez|Devin Henry|Mikaela Wade|Amara Meadows|Leonidas Tyler,Mrs. Pugh
860,3:31:34 AM,vasquez.winston@madisonps.org,Winston Vasquez,Winston,Vasquez,Mya Schaefer|Kaydence Fernandez|Cale Harrington|Krystal Cowan|Dalia Hensley,Mrs. Chandler|Mrs. Schaefer
861,6:53:08 AM,peters.raquel@madisonps.org,Raquel Peters,Raquel,Peters,Alani Oneill|Kasey Page|Steven Mccarty|Dania Benson|Toby Gardner,Mrs. Velez|Mrs. Bentley|Mrs. Ferrell|Mrs. Braun|Mr. Roberts
862,1:09:20 PM,nguyen.shawn@madisonps.org,Shawn Nguyen,Shawn,Nguyen,Mariyah Rollins,Mrs. Ferrell|Mr. Webb|Mrs. Hahn
863,4:19:05 PM,kaufman.santos@madisonps.org,Santos Kaufman,Santos,Kaufman,Cassie Valentine|Dixie Levy,Mrs. Kane|Mr. Dorsey|Mrs. Huynh|Mrs. Sanchez
864,9:10:31 AM,abbott.jovanni@madisonps.org,Jovanni Abbott,Jovanni,Abbott,Jovani Meza|Jason Benitez|Andy Wiley|Danny Bonilla|Ashlynn Donaldson,Mrs. Wood|Mr. Gonzales|Mrs. Drake
865,3:47:52 PM,huber.randy@madisonps.org,Randy Huber,Randy,Huber,Finley Coleman|Lyric Lester|Elijah Cooley|Audrey Deleon|Krish Welch,Mrs. Mosley|Mr. Frazier|Mrs. Gutierrez
866,11:09:55 PM,drake.julianne@madisonps.org,Julianne Drake,Julianne,Drake,Valentina Wagner|Cloe Holden|Ryan Barton,Mr. Cook|Mr. Morrow|Mrs. Luna|Mr. Dalton
867,10:03:28 PM,david.nicolas@madisonps.org,Nicolas David,Nicolas,David,Demarion Burke|Tara Fischer|Yamilet Collins|Caleb Dillon,Mr. Young|Mrs. Sanchez|Mrs. Marquez
868,11:57:00 AM,braun.semaj@madisonps.org,Semaj Braun,Semaj,Braun,Kody Davenport|Jaidyn Finley|Isaiah Reed|Kameron Blanchard|Ross Oliver,Mr. Mcfarland|Mr. Collins|Mrs. Nixon|Mr. Terrell|Mrs. Drake
869,9:01:07 PM,grimes.lea@madisonps.org,Lea Grimes,Lea,Grimes,Davion Garrett|Malachi Owen|Rodney Mcguire|Monique Mcconnell|Frida Whitaker,Mrs. Sanchez|Mrs. Drake|Mr. Collins|Mrs. Kane|Mrs. Bentley
870,10:53:50 PM,blake.vivian@madisonps.org,Vivian Blake,Vivian,Blake,Baylee Parsons|Elian Ryan|Bennett Christian|Nigel Luna|Nasir Warren,Mr. Graham|Mrs. Maddox|Mrs. Nixon|Mr. Edwards|Mrs. Bentley
871,1:28:00 AM,harrington.cale@madisonps.org,Cale Harrington,Cale,Harrington,Urijah Wang|Saige Choi|Finnegan Small|Aiyana Gordon|Lindsay Simon,Mrs. Chang
